Name,Image URL,Price,Manufacturer,Part #,Capacity,Price / GB,Type,Cache,Form Factor,Interface,NVME
Seagate 1200 SSD,https://images-na.ssl-images-amazon.com/images/I/41RSBHnLKAL.jpg,,"
Seagate
",ST800FM0063,"
800 GB
",N/A,"
SSD
",N/A,"
2.5",,
SAS 12.0 Gb/s,,,,,,,,,,,
",No""",10,,,,,,,,,,
Corsair MP600,//cdna.pcpartpicker.com/static/forever/images/product/c1c8a2323f2c0acdfa387f8c051fc31f.256p.jpg,$108.99 ,"
Corsair
",CSSD-F2000GBMP600R2,"
2 TB
","
$0.054
","
SSD
",N/A,"
M.2-2280
","
M.2 PCIe 4.0 X4
",No
Seagate Constellation ES.3,//cdna.pcpartpicker.com/static/forever/images/product/0e81c1f2911a2a583d568403376339df.256p.jpg,$25.50 ,"
Seagate
",ST1000NM0033,"
1 TB
","
$0.025
","
7200 RPM
","
128 MB
","
3.5",,
Seagate IronWolf NAS,//cdna.pcpartpicker.com/static/forever/images/product/46ed2866892f9106dd92eb39059f970a.256p.jpg,$175.99 ,"
Seagate
",ST8000VN004,"
8 TB
","
$0.022
","
7200 RPM
","
256 MB
","
3.5",,
Seagate BarraCuda Q5,//cdna.pcpartpicker.com/static/forever/images/product/d902dfde825cee3cafb379e96397582a.256p.jpg,$63.99 ,"
Seagate
",ZP1000CV3A001,"
1 TB
","
$0.064
","
SSD
",N/A,"
M.2-2280
","
M.2 PCIe 3.0 X4
",No
Silicon Power P34A60,https://m.media-amazon.com/images/I/41g7yvz1atL.jpg,$61.99 ,"
Silicon Power
",SU001TBP34A60M28CA,"
1 TB
","
$0.062
","
SSD
",N/A,"
M.2-2280
","
M.2 PCIe 3.0 X4
",No
Seagate Exos X20,//cdna.pcpartpicker.com/static/forever/images/product/41709ead4814bb1350fa3505d707758c.256p.jpg,$379.99 ,"
Seagate
",ST20000NM007D,"
20 TB
","
$0.019
","
7200 RPM
","
256 MB
","
3.5",,
Kingston KC3000,//cdna.pcpartpicker.com/static/forever/images/product/1e1b3efad45ddc8b52df665025755dce.256p.jpg,$70.98 ,"
Kingston
",SKC3000S/512G,"
512 GB
","
$0.139
","
SSD
",N/A,"
M.2-2280
","
M.2 PCIe 4.0 X4
",No
Western Digital Blue,//cdna.pcpartpicker.com/static/forever/images/product/a3b09866e3716566572bf9a13792cc85.256p.jpg,$80.98 ,"
Western Digital
",WDS500G2B0A,"
500 GB
","
$0.162
","
SSD
",N/A,"
2.5",,
Corsair MP700,//cdna.pcpartpicker.com/static/forever/images/product/8f03083d4affdbfe576874c37cf26ebc.256p.jpg,$149.99 ,"
Corsair
",CSSD-F1000GBMP700R2,"
1 TB
","
$0.150
","
SSD
",N/A,"
M.2-2280
","
M.2 PCIe 5.0 X4
",No
KIOXIA EXCERIA PLUS G3,//cdna.pcpartpicker.com/static/forever/images/product/10ba06eb52379d5e7dbfa7ab326acc74.256p.jpg,,"
KIOXIA
",LSD10Z001TG8,"
1 TB
",N/A,"
SSD
",N/A,"
M.2-2280
","
M.2 PCIe 4.0 X4
",No
Western Digital Red,//cdna.pcpartpicker.com/static/forever/images/product/010c789ac654dd79fd89ffaec2e69b9c.256p.jpg,$89.99 ,"
Western Digital
",WD40EFAX,"
4 TB
","
$0.022
","
5400 RPM
","
256 MB
","
3.5",,
MSI SPATIUM M450,//cdna.pcpartpicker.com/static/forever/images/product/e8f5a6db129f6810742530380a15bc25.256p.jpg,,"
MSI
","SM450N500, S78-440K090-P83","
500 GB
","
$0.080
","
SSD
",N/A,"
M.2-2280
","
M.2 PCIe 4.0 X4
",No
Intel 670p,//cdna.pcpartpicker.com/static/forever/images/product/dcf368b5092373d4759de1ee874b9e79.256p.jpg,$83.50 ,"
Intel
",SSDPEKNU010TZX1,"
1 TB
","
$0.083
","
SSD
",N/A,"
M.2-2280
","
M.2 PCIe 3.0 X4
",No
Gigabyte AORUS Gen4 7300,//cdna.pcpartpicker.com/static/forever/images/product/13ca4d4a010106a48ee73a15e9022d11.256p.jpg,$209.70 ,"
Gigabyte
",AG4732TB,"
2 TB
","
$0.105
","
SSD
","
2048 MB
","
M.2-2280
","
M.2 PCIe 4.0 X4
",No
Western Digital Blue,//cdna.pcpartpicker.com/static/forever/images/product/2a8d5d46884ce0100035170f85c45d14.256p.jpg,$124.95 ,"
Western Digital
",WD80EAZZ,"
8 TB
","
$0.016
","
5640 RPM
","
128 MB
","
3.5",,
Samsung 850 Evo,//cdna.pcpartpicker.com/static/forever/images/product/57c876b03c3fe8e5a30138b8d2481d8f.256p.jpg,,"
Samsung
","MZ-75E500B/AM, MZ-75E500B/EU, MZ-75E500BW/EU, MZ-75E500BW, MZ-75E500B","
500 GB
",N/A,"
SSD
",N/A,"
2.5",,
",No""",7,,,,,,,,,,
Silicon Power A60,//cdna.pcpartpicker.com/static/forever/images/product/0502d0e9177bf57189386f69ba859b0e.256p.jpg,$113.99 ,"
Silicon Power
",SP002TBP34A60M28,"
2 TB
","
$0.057
","
SSD
",N/A,"
M.2-2280
","
M.2 PCIe 3.0 X4
",No
Seagate IronWolf Pro NAS,//cdna.pcpartpicker.com/static/forever/images/product/e352117b6f8a568f0bed5452b16d922e.256p.jpg,$409.99 ,"
Seagate
",ST20000NT001,"
20 TB
","
$0.020
","
7200 RPM
","
256 MB
","
3.5",,
Corsair MP700,//cdna.pcpartpicker.com/static/forever/images/product/8f03083d4affdbfe576874c37cf26ebc.256p.jpg,$248.99 ,"
Corsair
",CSSD-F2000GBMP700R2,"
2 TB
","
$0.124
","
SSD
",N/A,"
M.2-2280
","
M.2 PCIe 5.0 X4
",No
Samsung 870 QVO,//cdna.pcpartpicker.com/static/forever/images/product/29b838814626cac9b060a2d2c0a293cd.256p.jpg,$344.99 ,"
Samsung
","MZ-77Q4T0B/AM, , MZ-77Q4T0BW","
4 TB
","
$0.086
","
SSD
",N/A,"
2.5",,
Crucial P2,//cdna.pcpartpicker.com/static/forever/images/product/1533ee97447785234f3c72a4ef452986.256p.jpg,$89.99 ,"
Crucial
",CT1000P2SSD8,"
1 TB
","
$0.090
","
SSD
",N/A,"
M.2-2280
","
M.2 PCIe 3.0 X4
",No
Silicon Power A55,//cdna.pcpartpicker.com/static/forever/images/product/2b903d1b9fb20f692f6c9d815376de49.256p.jpg,$97.99 ,"
Silicon Power
","SP002TBSS3A55S25, SU002TBSS3A55S25NE","
2 TB
","
$0.049
","
SSD
",N/A,"
2.5",,
Western Digital Red Plus,//cdna.pcpartpicker.com/static/forever/images/product/0bcda83aa0d631c40ee2b5ef727d5644.256p.jpg,$239.99 ,"
Western Digital
",WD120EFBX,"
12 TB
","
$0.020
","
7200 RPM
","
256 MB
","
3.5",,
Western Digital Black SN770,//cdna.pcpartpicker.com/static/forever/images/product/8fcb88c883df1ee3563538df639a08c8.256p.jpg,$49.99 ,"
Western Digital
",WDS250G3X0E,"
250 GB
","
$0.200
","
SSD
",N/A,"
M.2-2280
","
M.2 PCIe 4.0 X4
",No
Western Digital Blue,https://m.media-amazon.com/images/I/41IN+RCleeL.jpg,$39.22 ,"
Western Digital
",WD10EZRZ,"
1 TB
","
$0.039
","
5400 RPM
","
64 MB
","
3.5",,
Samsung 870 QVO,//cdna.pcpartpicker.com/static/forever/images/product/29b838814626cac9b060a2d2c0a293cd.256p.jpg,$113.10 ,"
Samsung
",MZ-77Q1T0B/AM,"
1 TB
","
$0.113
","
SSD
",N/A,"
2.5",,
Patriot P310,//cdna.pcpartpicker.com/static/forever/images/product/7fa472338dbb333d6922ff1894043235.256p.jpg,$35.99 ,"
Patriot
",P310P480GM28,"
480 GB
","
$0.075
","
SSD
",N/A,"
M.2-2280
","
M.2 PCIe 3.0 X4
",No
TEAMGROUP T-Force Vulcan Z,//cdna.pcpartpicker.com/static/forever/images/product/38f143efd52b750d46880b4b3f6b7884.256p.jpg,$206.99 ,"
TEAMGROUP
",T253TY004T0C101,"
4 TB
","
$0.052
","
SSD
",N/A,"
2.5",,
ADATA XPG GAMMIX S7,https://m.media-amazon.com/images/I/31zWfoPyqvL.jpg,$59.99 ,"
ADATA
",AGAMMIXS7-1TT-C,"
1 TB
","
$0.060
","
SSD
",N/A,"
M.2-2280
","
M.2 PCIe 3.0 X4
",No
Corsair MP700 PRO w/Heatsink,//cdna.pcpartpicker.com/static/forever/images/product/0de857f44a4e9a09825607457584d49f.256p.jpg,$594.99 ,"
Corsair
",CSSD-F4000GBMP700PRO,"
4 TB
","
$0.149
","
SSD
",N/A,"
M.2-2280
","
M.2 PCIe 5.0 X4
",No
Seagate Constellation CS,https://m.media-amazon.com/images/I/41R5sTKk0YL.jpg,$49.99 ,"
Seagate
",ST3000NC002,"
3 TB
","
$0.017
","
7200 RPM
","
64 MB
","
3.5",,
SanDisk SSD PLUS,//cdna.pcpartpicker.com/static/forever/images/product/b2bde787aae6fb0b56c02f90c61da477.256p.jpg,$74.99 ,"
SanDisk
",SDSSDA-1T00-G26,"
1 TB
","
$0.075
","
SSD
",N/A,"
2.5",,
Western Digital WD_BLACK,//cdna.pcpartpicker.com/static/forever/images/product/28173b4f9da14a95f25c747429fd8f6c.256p.jpg,$99.99 ,"
Western Digital
",WD2003FZEX,"
2 TB
","
$0.050
","
7200 RPM
","
64 MB
","
3.5",,
Kingston Fury Renegade,//cdna.pcpartpicker.com/static/forever/images/product/48db668e57e4274d0e9c80574c6cee99.256p.jpg,$334.52 ,"
Kingston
",SFYRD/4000G,"
4 TB
","
$0.084
","
SSD
",N/A,"
M.2-2280
","
M.2 PCIe 4.0 X4
",No
Western Digital Green SN350,//cdna.pcpartpicker.com/static/forever/images/product/47200a757a624437517fc713d8cb5274.256p.jpg,$59.99 ,"
Western Digital
",WDS960G2G0C,"
960 GB
","
$0.062
","
SSD
",N/A,"
M.2-2280
","
M.2 PCIe 3.0 X4
",No
Corsair MP700 PRO,//cdna.pcpartpicker.com/static/forever/images/product/fabeab48cca83136b20ca493cea3fd4a.256p.jpg,$179.99 ,"
Corsair
",CSSD-F1000GBMP700PNH,"
1 TB
","
$0.180
","
SSD
",N/A,"
M.2-2280
","
M.2 PCIe 5.0 X4
",No
Intel 660p,//cdna.pcpartpicker.com/static/forever/images/product/72ac6b04347d22c2592029d4a49bc5ed.256p.jpg,$75.00 ,"
Intel
",SSDPEKNW010T8X1,"
1.02 TB
","
$0.074
","
SSD
",N/A,"
M.2-2280
","
M.2 PCIe 3.0 X4
",No
Western Digital Green SN350,//cdna.pcpartpicker.com/static/forever/images/product/b7c1cc4be3f8b3c6cfb991a555c1f78d.256p.jpg,$39.99 ,"
Western Digital
",WDS480G2G0C,"
480 GB
","
$0.083
","
SSD
",N/A,"
M.2-2280
","
M.2 PCIe 3.0 X4
",No
Leven JS600,https://m.media-amazon.com/images/I/414bw5DCY8L.jpg,$184.99 ,"
Leven
",JS600SSD4TB,"
4 TB
","
$0.046
","
SSD
",N/A,"
2.5",,
Mushkin Helix-L,//cdna.pcpartpicker.com/static/forever/images/product/22e7c9bce7bab006c6ff6a7acb596e4a.256p.jpg,$37.99 ,"
Mushkin
",MKNSSDHL512GB-D8,"
512 GB
","
$0.074
","
SSD
",N/A,"
M.2-2280
","
M.2 PCIe 4.0 X4
",No
Seagate BarraCuda,//cdna.pcpartpicker.com/static/forever/images/product/8e28907c966c35f62d9259443502b102.256p.jpg,$139.96 ,"
Seagate
",ST5000LM000,"
5 TB
","
$0.028
","
5400 RPM
","
128 MB
","
2.5",,
PNY CS1030,//cdna.pcpartpicker.com/static/forever/images/product/4dc9f5fe909a995df743f3eee4584542.256p.jpg,$79.60 ,"
PNY
",M280CS1030-1TB-RB,"
1 TB
","
$0.080
","
SSD
",N/A,"
M.2-2280
","
M.2 PCIe 3.0 X4
",No
TEAMGROUP CX2,//cdna.pcpartpicker.com/static/forever/images/product/3221490ac74493074cdee064b71989ce.256p.jpg,$102.99 ,"
TEAMGROUP
",T253X6002T0C101,"
2 TB
","
$0.051
","
SSD
",N/A,"
2.5",,
Patriot P310,//cdna.pcpartpicker.com/static/forever/images/product/55cda13ac3e8e2cb0faf13bba0e0d8c7.256p.jpg,$21.99 ,"
Patriot
",P310P240GM28,"
240 GB
","
$0.092
","
SSD
",N/A,"
M.2-2280
","
M.2 PCIe 3.0 X4
",No
Seagate BarraCuda Pro,https://m.media-amazon.com/images/I/416Zxqx0iAL.jpg,$217.78 ,"
Seagate
",ST10000DM0004,"
10 TB
","
$0.022
","
7200 RPM
","
256 MB
","
3.5",,
Crucial BX500,//cdna.pcpartpicker.com/static/forever/images/product/108f7346628a23dfe914498d6a36af17.256p.jpg,$28.99 ,"
Crucial
",CT240BX500SSD1,"
240 GB
","
$0.121
","
SSD
",N/A,"
2.5",,
Silicon Power A55,//cdna.pcpartpicker.com/static/forever/images/product/abd3fcbc74da1452f2d459e37ff9a107.256p.jpg,$32.99 ,"
Silicon Power
","SP512GBSS3A55S25, SU512GBSS3A55S25NE","
512 GB
","
$0.064
","
SSD
",N/A,"
2.5",,
Patriot P310,//cdna.pcpartpicker.com/static/forever/images/product/cc49affd99f33ba910744d0851b0ff9f.256p.jpg,,"
Patriot
",P310P960GM28,"
960 GB
","
$0.059
","
SSD
",N/A,"
M.2-2280
","
M.2 PCIe 3.0 X4
",No
Seagate Surveillance HDD,https://m.media-amazon.com/images/I/41NM4bGD2XL.jpg,,"
Seagate
",ST2000VX003,"
2 TB
",N/A,"
5400 RPM
","
64 MB
","
3.5",,
Seagate BarraCuda,//cdna.pcpartpicker.com/static/forever/images/product/5568f9eef66c2d1b42ed41a1dc8ad452.256p.jpg,$81.50 ,"
Seagate
",ST2000LM015,"
2 TB
","
$0.041
","
5400 RPM
","
128 MB
","
2.5",,
SK Hynix Gold P31,https://m.media-amazon.com/images/I/41ae166g+hL.jpg,$94.99 ,"
SK Hynix
",SHGP31-1000GM-2,"
1 TB
","
$0.095
","
SSD
",N/A,"
M.2-2280
","
M.2 PCIe 3.0 X4
",No
Leven JS600,https://m.media-amazon.com/images/I/31tMSBg3EgL.jpg,$53.99 ,"
Leven
",JS600SSD1TB,"
1 TB
","
$0.054
","
SSD
",N/A,"
2.5",,
Silicon Power UD85,//cdna.pcpartpicker.com/static/forever/images/product/b80655b61313a25a93040d7c5a41e56c.256p.jpg,,"
Silicon Power
",SP01KGBP44UD8505,"
1 TB
",N/A,"
SSD
",N/A,"
M.2-2280
","
M.2 PCIe 4.0 X4
",No
Seagate FireCuda 540,//cdna.pcpartpicker.com/static/forever/images/product/f40cbd5c8d9acdb926d53cf83448bb4a.256p.jpg,$307.62 ,"
Seagate
",ZP2000GM3A004,"
2 TB
","
$0.154
","
SSD
",N/A,"
M.2-2280
","
M.2 PCIe 5.0 X4
",No
Western Digital Blue SN550,//cdna.pcpartpicker.com/static/forever/images/product/73be90b182cdb68fe899775fb8fa56ed.256p.jpg,$92.98 ,"
Western Digital
",WDS500G2B0C,"
500 GB
","
$0.186
","
SSD
",N/A,"
M.2-2280
","
M.2 PCIe 3.0 X4
",No
Sabrent Rocket 5,//cdna.pcpartpicker.com/static/forever/images/product/a221560d44f38ca9cf29eb842a2f5f19.256p.jpg,$339.99 ,"
Sabrent
",SB-RKT5-2TB,"
2 TB
","
$0.170
","
SSD
",N/A,"
M.2-2280
","
M.2 PCIe 5.0 X4
",No
Sabrent Rocket 4 Plus,//cdna.pcpartpicker.com/static/forever/images/product/86b6d83bc1f68a41d8b885e21492dddf.256p.jpg,$119.99 ,"
Sabrent
",SB-RKT4P-1TB,"
1 TB
","
$0.120
","
SSD
",N/A,"
M.2-2280
","
M.2 PCIe 4.0 X4
",No
Crucial P5 Plus W/Heatsink,//cdna.pcpartpicker.com/static/forever/images/product/a5100fbfd2f0011649a46080865cd7d4.256p.jpg,$172.47 ,"
Crucial
",CT2000P5PSSD5,"
2 TB
","
$0.086
","
SSD
",N/A,"
M.2-2280
","
M.2 PCIe 4.0 X4
",No
Seagate FireCuda 530,//cdna.pcpartpicker.com/static/forever/images/product/a82a914921d63165f8a7b096089ff91f.256p.jpg,$115.00 ,"
Seagate
","ZP1000GM3A013, ZP1000GM30013","
1 TB
","
$0.115
","
SSD
",N/A,"
M.2-2280
","
M.2 PCIe 4.0 X4
",No
Corsair MP700 PRO w/Heatsink,//cdna.pcpartpicker.com/static/forever/images/product/ee0142a17da1945b2d4f5f54b27eaa0c.256p.jpg,$279.99 ,"
Corsair
",CSSD-F2000GBMP700PRO,"
2 TB
","
$0.140
","
SSD
",N/A,"
M.2-2280
","
M.2 PCIe 5.0 X4
",No
Gigabyte AORUS Gen4 7000s,//cdna.pcpartpicker.com/static/forever/images/product/c4cde2be435d217826a3d3e69a76b6f8.256p.jpg,$92.43 ,"
Gigabyte
",GP-AG70S1TB,"
1 TB
","
$0.092
","
SSD
","
1024 MB
","
M.2-2280
","
M.2 PCIe 4.0 X4
",No
Sabrent Rocket Q,https://m.media-amazon.com/images/I/41P-zScM92L.jpg,,"
Sabrent
",SB-RKTQ-1TB,"
1 TB
","
$0.050
","
SSD
",N/A,"
M.2-2280
","
M.2 PCIe 3.0 X4
",No
Seagate Exos X22,//cdna.pcpartpicker.com/static/forever/images/product/49d00345f23b689f28e3d7dc29e413ab.256p.jpg,$479.99 ,"
Seagate
",ST22000NM001E,"
22 TB
","
$0.022
","
7200 RPM
","
512 MB
","
3.5",,
Seagate Barracuda Compute,//cdna.pcpartpicker.com/static/forever/images/product/64cf1a6fe313be20a6e6a146bfb54a2c.256p.jpg,$64.98 ,"
Seagate
","ST2000DMZ08/DM008, ST2000DMZ08","
2 TB
","
$0.032
","
7200 RPM
","
256 MB
","
3.5",,
ADATA Legend 710,//cdna.pcpartpicker.com/static/forever/images/product/fcfc16d3df880de0f065760333e239cb.256p.jpg,,"
ADATA
",ALEG-710-512GCS,"
512 GB
",N/A,"
SSD
",N/A,"
M.2-2280
","
M.2 PCIe 3.0 X4
",No
MSI SPATIUM M460,//cdna.pcpartpicker.com/static/forever/images/product/9afec243deed64db46d9222205192365.256p.jpg,$72.98 ,"
MSI
","SPATIUM-M460-1TB, SPATIUM M460 PCIe 4.0 NVMe M.2 1TB, SM460N1TB, S78-440L930-P83","
1 TB
","
$0.073
","
SSD
",N/A,"
M.2-2280
","
M.2 PCIe 4.0 X4
",No
Western Digital Red Pro,//cdna.pcpartpicker.com/static/forever/images/product/1ac710bded46038988de0ebfa909355a.256p.jpg,$418.99 ,"
Western Digital
",WD221KFGX,"
22 TB
","
$0.019
","
7200 RPM
","
512 MB
","
3.5",,
Crucial T500 W/Heatsink,//cdna.pcpartpicker.com/static/forever/images/product/d560931c58b12d087e0630e9283bfca0.256p.jpg,$99.99 ,"
Crucial
",CT1000T500SSD5,"
1 TB
","
$0.100
","
SSD
",N/A,"
M.2-2280
","
M.2 PCIe 4.0 X4
",No
Samsung 970 Pro,//cdna.pcpartpicker.com/static/forever/images/product/f5fbcbb3afcdfe42608154abf2f9de71.256p.jpg,$389.99 ,"
Samsung
",MZ-V7P1T0BW,"
1 TB
","
$0.390
","
SSD
","
1024 MB
","
M.2-2280
","
M.2 PCIe 3.0 X4
",No
Verbatim Vi5000,https://m.media-amazon.com/images/I/31g1scLiyKL.jpg,$78.50 ,"
Verbatim
",31826,"
1 TB
","
$0.079
","
SSD
",N/A,"
M.2-2280
","
M.2 PCIe 4.0 X4
",No
Seagate IronWolf NAS,//cdna.pcpartpicker.com/static/forever/images/product/e1e5d63ef20b27baebcfe83411be60da.256p.jpg,$228.00 ,"
Seagate
",ST14000VN0008,"
14 TB
","
$0.016
","
7200 RPM
","
256 MB
","
3.5",,
Intel Optane P1600X,//cdna.pcpartpicker.com/static/forever/images/product/b6d3931fe1361d23524d20a2679eb34e.256p.jpg,$70.98 ,"
Intel
",SSDPEK1A118GA01,"
118 GB
","
$0.602
","
SSD
",N/A,"
M.2-2280
","
M.2 PCIe 3.0 X4
",No
PNY CS3140,//cdna.pcpartpicker.com/static/forever/images/product/8ea6f0dd5265d243f7136de0e04d6284.256p.jpg,,"
PNY
","M280CS3140-8TB-RB, M280CS3140-8TB-CL","
8 TB
",N/A,"
SSD
",N/A,"
M.2-2280
","
M.2 PCIe 4.0 X4
",No
Samsung 960 Pro,//cdna.pcpartpicker.com/static/forever/images/product/4b2cc1a1e4dd3c64185902374eda1ccf.256p.jpg,$689.95 ,"
Samsung
","MZ-V6P2T0BW, MZ-V6P2T0","
2 TB
","
$0.345
","
SSD
","
2048 MB
","
M.2-2280
","
M.2 PCIe 3.0 X4
",No
Crucial P5 Plus W/Heatsink,//cdna.pcpartpicker.com/static/forever/images/product/9aba4f8bf48845a2d4b3385c0a588c71.256p.jpg,$93.99 ,"
Crucial
",CT1000P5PSSD5,"
1 TB
","
$0.094
","
SSD
",N/A,"
M.2-2280
","
M.2 PCIe 4.0 X4
",No
Seagate BarraCuda Pro Compute,//cdna.pcpartpicker.com/static/forever/images/product/96f7f76c1bdf9af3d3532ca78278f4c5.256p.jpg,$63.99 ,"
Seagate
",ST1000LM049,"
1 TB
","
$0.064
","
7200 RPM
","
128 MB
","
2.5",,
Western Digital Black SN750,https://m.media-amazon.com/images/I/31iFhm8PS1S.jpg,$646.48 ,"
Western Digital
",WDS400T3X0C,"
4 TB
","
$0.162
","
SSD
",N/A,"
M.2-2280
","
M.2 PCIe 3.0 X4
",No
KingSpec NX-2280,https://m.media-amazon.com/images/I/410EpLy+96L.jpg,,"
KingSpec
","NX-2280-1TB, NX-1TB-2280","
1 TB
",N/A,"
SSD
",N/A,"
M.2-2280
","
M.2 PCIe 3.0 X4
",No
Seagate Barracuda Compute,https://m.media-amazon.com/images/I/41V7Idv87eL.jpg,$84.99 ,"
Seagate
",ST4000DMZ04,"
4 TB
","
$0.021
","
5400 RPM
","
256 MB
","
3.5",,
Kingston A2000,//cdna.pcpartpicker.com/static/forever/images/product/d2597c6af85efa2da718727f545317eb.256p.jpg,,"
Kingston
",SA2000M8/500G,"
500 GB
",N/A,"
SSD
",N/A,"
M.2-2280
","
M.2 PCIe 3.0 X4
",No
VisionTek 901414,//cdna.pcpartpicker.com/static/forever/images/product/8e3fd9773a9de0c1680546d519279aca.256p.jpg,"$1,566.20 ","
VisionTek
",901414,"
8 TB
","
$0.196
","
SSD
",N/A,"
2.5",,
Western Digital Red Plus,//cdna.pcpartpicker.com/static/forever/images/product/a8bef7231cdca13bafc94110fb245e70.256p.jpg,$127.61 ,"
Western Digital
",WD60EFPX,"
6 TB
","
$0.021
","
5400 RPM
","
256 MB
","
3.5",,
Silicon Power P34A60,//cdna.pcpartpicker.com/static/forever/images/product/229130faab065e7908c58fd694f78e1a.256p.jpg,$27.99 ,"
Silicon Power
",SP256GBP34A60M28,"
256 GB
","
$0.109
","
SSD
",N/A,"
M.2-2280
","
M.2 PCIe 3.0 X4
",No
TEAMGROUP T-Force Vulcan Z,//cdna.pcpartpicker.com/static/forever/images/product/a2ad2ba663ba4c1e25903dddd6dbbee7.256p.jpg,$20.99 ,"
TEAMGROUP
",T253TZ256G0C101,"
256 GB
","
$0.082
","
SSD
",N/A,"
2.5",,
Western Digital Gold,//cdna.pcpartpicker.com/static/forever/images/product/213aa25a6480e72c40c2b6c44c4aa588.256p.jpg,$459.99 ,"
Western Digital
",WD221KRYZ,"
22 TB
","
$0.021
","
7200 RPM
","
512 MB
","
3.5",,
ADATA Legend 960,https://m.media-amazon.com/images/I/314wBvwCrlL.jpg,$163.80 ,"
ADATA
",ALEG-960-2TCS,"
2 TB
","
$0.082
","
SSD
",N/A,"
M.2-2280
","
M.2 PCIe 4.0 X4
",No
KingSpec XG7000,/static/forever/img/no-image.png,,"
KingSpec
",XG 7000-1TB,"
1 TB
",N/A,"
SSD
",N/A,"
M.2-2280
","
M.2 PCIe 4.0 X4
",No
Solidigm P44 Pro,//cdna.pcpartpicker.com/static/forever/images/product/5037ff09e85d7c9b07a915cc4b7343e3.256p.jpg,$67.95 ,"
Solidigm
",SSDPFKKW512H7X1,"
512 GB
","
$0.133
","
SSD
",N/A,"
M.2-2280
","
M.2 PCIe 4.0 X4
",No
Samsung 960 Evo,//cdna.pcpartpicker.com/static/forever/images/product/a1607c19818f4ace2cb342e1fbac5f1f.256p.jpg,$109.99 ,"
Samsung
","MZ-V6E500, MZ-V6E500BW","
500 GB
","
$0.220
","
SSD
","
512 MB
","
M.2-2280
","
M.2 PCIe 3.0 X4
",No
Toshiba MG10 512e,//cdna.pcpartpicker.com/static/forever/images/product/8fd6ba7c7c42c8786526bc5a6d95da8e.256p.jpg,$339.00 ,"
Toshiba
",MG10ACA20TE,"
20 TB
","
$0.017
","
7200 RPM
","
512 MB
","
3.5",,
Western Digital WD Blue,//cdna.pcpartpicker.com/static/forever/images/product/423a5bf43f8b39ad629d0aa0d30a8c00.256p.jpg,,"
Western Digital
",WD10EARZ,"
1 TB
",N/A,"
5400 RPM
","
64 MB
","
3.5",,
Intel DC P3608,https://images-na.ssl-images-amazon.com/images/I/416H4YJElJL.jpg,,"
Intel
",SSDPECME040T401,"
4 TB
",N/A,"
SSD
",N/A,"
PCIe
","
PCIe x8
",No
Hitachi Ultrastar He8,/static/forever/img/no-image.png,"$1,087.00 ","
Hitachi
",HUH728080ALN604,"
8 TB
","
$0.136
","
7200 RPM
","
128 MB
","
3.5",,
Seagate FireCuda,//cdna.pcpartpicker.com/static/forever/images/product/74d3467136c7d6d24b6dab09b903290f.256p.jpg,$149.00 ,"
Seagate
",ST2000DX002,"
2 TB
","
$0.074
","
Hybrid
","
64 MB
","
3.5",,
Corsair MP600 Force Series Gen4,//cdna.pcpartpicker.com/static/forever/images/product/f84a7ecafc7e7fb85c25a1c6414f5097.256p.jpg,$208.70 ,"
Corsair
",CSSD-F1000GBMP600,"
1 TB
","
$0.209
","
SSD
",N/A,"
M.2-2280
","
M.2 PCIe 3.0 X4
",No
Intel DC P3600,//cdna.pcpartpicker.com/static/forever/images/product/d087ed238ee45eac6074beb6d65c8ac8.256p.jpg,"$1,850.00 ","
Intel
",SSDPEDME800G401,"
800 GB
","
$2.312
","
SSD
",N/A,"
PCIe
","
PCIe x4
",No
Samsung 970 Evo,//cdna.pcpartpicker.com/static/forever/images/product/09a31f32abb3daaf5ed9b849bd60e675.256p.jpg,$99.99 ,"
Samsung
",MZ-V7E250BW,"
250 GB
","
$0.400
","
SSD
","
512 MB
","
M.2-2280
","
M.2 PCIe 3.0 X4
",No
Seagate Surveillance HDD,//cdna.pcpartpicker.com/static/forever/images/product/34bc14397597ba5761022af2ee05cd12.256p.jpg,$307.37 ,"
Seagate
",ST8000VX0002,"
8 TB
","
$0.038
","
7200 RPM
","
256 MB
","
3.5",,
Gigabyte AORUS,https://m.media-amazon.com/images/I/41iLa5DOH-L.jpg,,"
Gigabyte
",GP-ASACNE6800TTTDA,"
8 TB
",N/A,"
SSD
",N/A,"
PCIe
","
PCIe x16
",No
ADATA LEGEND 850 LITE,https://m.media-amazon.com/images/I/31-mmDK5YJL.jpg,$112.99 ,"
ADATA
",ALEG-850L-2000GCS,"
2 TB
","
$0.056
","
SSD
",N/A,"
M.2-2280
","
M.2 PCIe 4.0 X4
",No
Gigabyte AORUS Gen4,//cdna.pcpartpicker.com/static/forever/images/product/d59265eb1c1a742d7b7510e8259924db.256p.jpg,$169.00 ,"
Gigabyte
",GP-AG41TB,"
1 TB
","
$0.169
","
SSD
","
2048 MB
","
M.2-2280
","
M.2 PCIe 4.0 X4
",No
Seagate Exos X18,//cdna.pcpartpicker.com/static/forever/images/product/17826badb30b589cf4071fb3b2ef2f69.256p.jpg,$284.99 ,"
Seagate
",ST16000NM000J,"
16 TB
","
$0.018
","
7200 RPM
","
256 MB
","
3.5",,
